
H20,IO_L11P_T1U_N8_GC_71,I/O,BANK_71
H21,IO_L12P_T1U_N10_GC_71,I/O,BANK_71
J19,IO_L7N_T1L_N1_QBC_AD13N_71,I/O,BANK_71
J20,VCCO_71,Power,BANK_71
J21,IO_L9N_T1L_N5_AD12N_71,I/O,BANK_71
J22,IO_L10N_T1U_N7_QBC_AD4N_71,I/O,BANK_71
K19,IO_L7P_T1L_N0_QBC_AD13P_71,I/O,BANK_71
K20,IO_L8N_T1L_N3_AD5N_71,I/O,BANK_71
K21,IO_L9P_T1L_N4_AD12P_71,I/O,BANK_71
K22,IO_L10P_T1U_N6_QBC_AD4P_71,I/O,BANK_71
L18,IO_L2N_T0L_N3_71,I/O,BANK_71
L19,IO_L3N_T0L_N5_AD15N_71,I/O,BANK_71
L20,IO_L8P_T1L_N2_AD5P_71,I/O,BANK_71
L22,IO_T1U_N12_71,I/O,BANK_71
M18,IO_L2P_T0L_N2_71,I/O,BANK_71
M20,IO_L3P_T0L_N4_AD15P_71,I/O,BANK_71
M21,IO_L6N_T0U_N11_AD6N_71,I/O,BANK_71
M22,IO_L6P_T0U_N10_AD6P_71,I/O,BANK_71
N18,IO_L1N_T0L_N1_DBC_71,I/O,BANK_71
N19,IO_L4N_T0U_N7_DBC_AD7N_71,I/O,BANK_71
N20,IO_L4P_T0U_N6_DBC_AD7P_71,I/O,BANK_71
N21,IO_L5N_T0U_N9_AD14N_71,I/O,BANK_71
P18,IO_L1P_T0L_N0_DBC_71,I/O,BANK_71
P19,VREF_71,Power,BANK_71
P21,IO_L5P_T0U_N8_AD14P_71,I/O,BANK_71
P22,IO_T0U_N12_VRP_71,I/O,BANK_71
J12,IO_L12N_AD0N_90,I/O,BANK_90
J13,IO_L12P_AD0P_90,I/O,BANK_90
J14,IO_L11N_AD1N_90,I/O,BANK_90
K10,IO_L10N_AD2N_90,I/O,BANK_90
K11,IO_L10P_AD2P_90,I/O,BANK_90
K12,IO_L7N_HDGC_AD5N_90,I/O,BANK_90
K14,IO_L11P_AD1P_90,I/O,BANK_90
L10,IO_L9N_AD3N_90,I/O,BANK_90
L11,VCCO_90,Power,BANK_90
L12,IO_L7P_HDGC_AD5P_90,I/O,BANK_90
L13,IO_L8N_HDGC_AD4N_90,I/O,BANK_90
L14,IO_L8P_HDGC_AD4P_90,I/O,BANK_90
M10,IO_L9P_AD3P_90,I/O,BANK_90
M11,IO_L6N_HDGC_AD6N_90,I/O,BANK_90
M12,IO_L6P_HDGC_AD6P_90,I/O,BANK_90
M13,IO_L5N_HDGC_AD7N_90,I/O,BANK_90
M14,VCCO_90,Power,BANK_90
N10,IO_L1N_AD11N_90,I/O,BANK_90
N11,IO_L1P_AD11P_90,I/O,BANK_90
N12,IO_L2N_AD10N_90,I/O,BANK_90
N13,IO_L5P_HDGC_AD7P_90,I/O,BANK_90
N14,IO_L4N_AD8N_90,I/O,BANK_90
P12,IO_L2P_AD10P_90,I/O,BANK_90
P13,IO_L3N_AD9N_90,I/O,BANK_90
P14,IO_L4P_AD8P_90,I/O,BANK_90
R14,IO_L3P_AD9P_90,I/O,BANK_90
A10,IO_L12P_AD8P_91,I/O,BANK_91
A9,IO_L12N_AD8N_91,I/O,BANK_91
B10,IO_L10N_AD10N_91,I/O,BANK_91
B11,IO_L11N_AD9N_91,I/O,BANK_91
B12,IO_L11P_AD9P_91,I/O,BANK_91
C10,IO_L10P_AD10P_91,I/O,BANK_91
C11,IO_L9N_AD11N_91,I/O,BANK_91
C12,VCCO_91,Power,BANK_91
D11,IO_L9P_AD11P_91,I/O,BANK_91
D12,IO_L8N_HDGC_91,I/O,BANK_91
E10,IO_L7N_HDGC_91,I/O,BANK_91
E11,IO_L7P_HDGC_91,I/O,BANK_91
E12,IO_L8P_HDGC_91,I/O,BANK_91
F10,IO_L5N_HDGC_91,I/O,BANK_91
F12,IO_L6N_HDGC_91,I/O,BANK_91
F13,IO_L6P_HDGC_91,I/O,BANK_91
G10,IO_L5P_HDGC_91,I/O,BANK_91
G11,IO_L2N_AD14N_91,I/O,BANK_91
G12,IO_L3N_AD13N_91,I/O,BANK_91
G13,IO_L4N_AD12N_91,I/O,BANK_91
H10,IO_L1N_AD15N_91,I/O,BANK_91
H11,IO_L2P_AD14P_91,I/O,BANK_91
H12,VCCO_91,Power,BANK_91
H13,IO_L3P_AD13P_91,I/O,BANK_91
H14,IO_L4P_AD12P_91,I/O,BANK_91
J11,IO_L1P_AD15P_91,I/O,BANK_91
A7,IO_L10N_AD2N_93,I/O,BANK_93
A8,IO_L11N_AD1N_93,I/O,BANK_93
B7,IO_L10P_AD2P_93,I/O,BANK_93
B8,IO_L11P_AD1P_93,I/O,BANK_93
B9,VCCO_93,Power,BANK_93
C8,IO_L8N_HDGC_AD4N_93,I/O,BANK_93
C9,IO_L12N_AD0N_93,I/O,BANK_93
D6,IO_L9N_AD3N_93,I/O,BANK_93
D7,IO_L7N_HDGC_AD5N_93,I/O,BANK_93
D8,IO_L8P_HDGC_AD4P_93,I/O,BANK_93
D9,IO_L12P_AD0P_93,I/O,BANK_93
E6,IO_L9P_AD3P_93,I/O,BANK_93
E7,IO_L7P_HDGC_AD5P_93,I/O,BANK_93
E9,IO_L4N_AD8N_93,I/O,BANK_93
F6,IO_L1N_AD11N_93,I/O,BANK_93
F7,IO_L5N_HDGC_AD7N_93,I/O,BANK_93
F8,IO_L6N_HDGC_AD6N_93,I/O,BANK_93
F9,IO_L4P_AD8P_93,I/O,BANK_93
G6,IO_L1P_AD11P_93,I/O,BANK_93
G7,IO_L5P_HDGC_AD7P_93,I/O,BANK_93
G8,IO_L6P_HDGC_AD6P_93,I/O,BANK_93
G9,VCCO_93,Power,BANK_93
H8,IO_L2N_AD10N_93,I/O,BANK_93
H9,IO_L3N_AD9N_93,I/O,BANK_93
J8,IO_L2P_AD10P_93,I/O,BANK_93
J9,IO_L3P_AD9P_93,I/O,BANK_93
A3,IO_L10N_AD10N_94,I/O,BANK_94
A4,IO_L12N_AD8N_94,I/O,BANK_94
A5,IO_L12P_AD8P_94,I/O,BANK_94
B1,IO_L9N_AD11N_94,I/O,BANK_94
B2,IO_L9P_AD11P_94,I/O,BANK_94
B3,IO_L10P_AD10P_94,I/O,BANK_94
B5,IO_L11N_AD9N_94,I/O,BANK_94
B6,IO_L11P_AD9P_94,I/O,BANK_94
C1,IO_L6N_HDGC_94,I/O,BANK_94
C2,VCCO_94,Power,BANK_94
C3,IO_L8N_HDGC_94,I/O,BANK_94
C4,IO_L8P_HDGC_94,I/O,BANK_94
C5,IO_L7N_HDGC_94,I/O,BANK_94
C6,IO_L7P_HDGC_94,I/O,BANK_94
D1,IO_L4N_AD12N_94,I/O,BANK_94
D2,IO_L6P_HDGC_94,I/O,BANK_94
D3,IO_L5N_HDGC_94,I/O,BANK_94
D4,IO_L5P_HDGC_94,I/O,BANK_94
D5,VCCO_94,Power,BANK_94
E1,IO_L4P_AD12P_94,I/O,BANK_94
E2,IO_L3N_AD13N_94,I/O,BANK_94
E3,IO_L3P_AD13P_94,I/O,BANK_94
E4,IO_L2N_AD14N_94,I/O,BANK_94
E5,IO_L2P_AD14P_94,I/O,BANK_94
F4,IO_L1N_AD15N_94,I/O,BANK_94
F5,IO_L1P_AD15P_94,I/O,BANK_94
AA32,MGTREFCLK1P_128,I/O,BANK_128
AA33,MGTREFCLK1N_128,I/O,BANK_128
AB34,MGTREFCLK0P_128,I/O,BANK_128
AB35,MGTREFCLK0N_128,I/O,BANK_128
T39,MGTYRXP3_128,I/O,BANK_128
T40,MGTYRXN3_128,I/O,BANK_128
U36,MGTYTXP3_128,I/O,BANK_128
U37,MGTYTXN3_128,I/O,BANK_128
U41,MGTYRXP2_128,I/O,BANK_128
U42,MGTYRXN2_128,I/O,BANK_128
V34,MGTYTXP2_128,I/O,BANK_128
V35,MGTYTXN2_128,I/O,BANK_128
V39,MGTYRXP1_128,I/O,BANK_128
V40,MGTYRXN1_128,I/O,BANK_128
W36,MGTYTXP1_128,I/O,BANK_128
W37,MGTYTXN1_128,I/O,BANK_128
W41,MGTYRXP0_128,I/O,BANK_128
W42,MGTYRXN0_128,I/O,BANK_128
Y34,MGTYTXP0_128,I/O,BANK_128
Y35,MGTYTXN0_128,I/O,BANK_128
M39,MGTYRXP3_129,I/O,BANK_129
M40,MGTYRXN3_129,I/O,BANK_129
N36,MGTYTXP3_129,I/O,BANK_129
N37,MGTYTXN3_129,I/O,BANK_129
N41,MGTYRXP2_129,I/O,BANK_129
N42,MGTYRXN2_129,I/O,BANK_129
P34,MGTYTXP2_129,I/O,BANK_129
P35,MGTYTXN2_129,I/O,BANK_129
P39,MGTYRXP1_129,I/O,BANK_129
P40,MGTYRXN1_129,I/O,BANK_129
R36,MGTYTXP1_129,I/O,BANK_129
R37,MGTYTXN1_129,I/O,BANK_129
R41,MGTYRXP0_129,I/O,BANK_129
R42,MGTYRXN0_129,I/O,BANK_129
T34,MGTYTXP0_129,I/O,BANK_129
T35,MGTYTXN0_129,I/O,BANK_129
U32,MGTREFCLK1P_129,I/O,BANK_129
U33,MGTREFCLK1N_129,I/O,BANK_129
W32,MGTREFCLK0P_129,I/O,BANK_129
W33,MGTREFCLK0N_129,I/O,BANK_129
H39,MGTYRXP3_130,I/O,BANK_130
H40,MGTYRXN3_130,I/O,BANK_130
J36,MGTYTXP3_130,I/O,BANK_130
J37,MGTYTXN3_130,I/O,BANK_130
J41,MGTYRXP2_130,I/O,BANK_130
J42,MGTYRXN2_130,I/O,BANK_130
K34,MGTYTXP2_130,I/O,BANK_130
K35,MGTYTXN2_130,I/O,BANK_130
K39,MGTYRXP1_130,I/O,BANK_130
K40,MGTYRXN1_130,I/O,BANK_130
L36,MGTYTXP1_130,I/O,BANK_130
L37,MGTYTXN1_130,I/O,BANK_130
L41,MGTYRXP0_130,I/O,BANK_130
L42,MGTYRXN0_130,I/O,BANK_130
M34,MGTYTXP0_130,I/O,BANK_130
M35,MGTYTXN0_130,I/O,BANK_130
N32,MGTREFCLK1P_130,I/O,BANK_130
N33,MGTREFCLK1N_130,I/O,BANK_130
R32,MGTREFCLK0P_130,I/O,BANK_130
R33,MGTREFCLK0N_130,I/O,BANK_130
D39,MGTYRXP3_131,I/O,BANK_131
D40,MGTYRXN3_131,I/O,BANK_131
E36,MGTYTXP3_131,I/O,BANK_131
E37,MGTYTXN3_131,I/O,BANK_131
E41,MGTYRXP2_131,I/O,BANK_131
E42,MGTYRXN2_131,I/O,BANK_131
F34,MGTYTXP2_131,I/O,BANK_131
F35,MGTYTXN2_131,I/O,BANK_131
F39,MGTYRXP1_131,I/O,BANK_131
F40,MGTYRXN1_131,I/O,BANK_131
G36,MGTYTXP1_131,I/O,BANK_131
G37,MGTYTXN1_131,I/O,BANK_131
G41,MGTYRXP0_131,I/O,BANK_131
G42,MGTYRXN0_131,I/O,BANK_131
H34,MGTYTXP0_131,I/O,BANK_131
H35,MGTYTXN0_131,I/O,BANK_131
J32,MGTREFCLK1P_131,I/O,BANK_131
J33,MGTREFCLK1N_131,I/O,BANK_131
L32,MGTREFCLK0P_131,I/O,BANK_131
L33,MGTREFCLK0N_131,I/O,BANK_131
AJ10,MGTREFCLK1P_224,I/O,BANK_224
AJ9,MGTREFCLK1N_224,I/O,BANK_224
AK11,MGTREFCLK0N_224,I/O,BANK_224
AK12,MGTREFCLK0P_224,I/O,BANK_224
AT7,MGTHTXN3_224,I/O,BANK_224
AT8,MGTHTXP3_224,I/O,BANK_224
AU1,MGTHRXN3_224,I/O,BANK_224
AU2,MGTHRXP3_224,I/O,BANK_224
AU5,MGTHTXN2_224,I/O,BANK_224
AU6,MGTHTXP2_224,I/O,BANK_224
AV3,MGTHRXN2_224,I/O,BANK_224
AV4,MGTHRXP2_224,I/O,BANK_224
AW1,MGTHRXN1_224,I/O,BANK_224
AW2,MGTHRXP1_224,I/O,BANK_224
AW5,MGTHTXN1_224,I/O,BANK_224
AW6,MGTHTXP1_224,I/O,BANK_224
AY3,MGTHTXN0_224,I/O,BANK_224
AY4,MGTHTXP0_224,I/O,BANK_224
BA1,MGTHRXN0_224,I/O,BANK_224
BA2,MGTHRXP0_224,I/O,BANK_224
AG10,MGTREFCLK1P_225,I/O,BANK_225
AG9,MGTREFCLK1N_225,I/O,BANK_225
AH11,MGTREFCLK0N_225,I/O,BANK_225
AH12,MGTREFCLK0P_225,I/O,BANK_225
AM7,MGTHTXN3_225,I/O,BANK_225
AM8,MGTHTXP3_225,I/O,BANK_225
AN1,MGTHRXN3_225,I/O,BANK_225
AN2,MGTHRXP3_225,I/O,BANK_225
AN5,MGTHTXN2_225,I/O,BANK_225
AN6,MGTHTXP2_225,I/O,BANK_225
AP3,MGTHRXN2_225,I/O,BANK_225
AP4,MGTHRXP2_225,I/O,BANK_225
AP7,MGTHTXN1_225,I/O,BANK_225
AP8,MGTHTXP1_225,I/O,BANK_225
AR1,MGTHRXN1_225,I/O,BANK_225
AR2,MGTHRXP1_225,I/O,BANK_225
AR5,MGTHTXN0_225,I/O,BANK_225
AR6,MGTHTXP0_225,I/O,BANK_225
AT3,MGTHRXN0_225,I/O,BANK_225
AT4,MGTHRXP0_225,I/O,BANK_225
AE10,MGTREFCLK1P_226,I/O,BANK_226
AE9,MGTREFCLK1N_226,I/O,BANK_226
AF11,MGTREFCLK0N_226,I/O,BANK_226
AF12,MGTREFCLK0P_226,I/O,BANK_226
AH7,MGTHTXN3_226,I/O,BANK_226
AH8,MGTHTXP3_226,I/O,BANK_226
AJ1,MGTHRXN3_226,I/O,BANK_226
AJ2,MGTHRXP3_226,I/O,BANK_226
AJ5,MGTHTXN2_226,I/O,BANK_226
AJ6,MGTHTXP2_226,I/O,BANK_226
AK3,MGTHRXN2_226,I/O,BANK_226
AK4,MGTHRXP2_226,I/O,BANK_226
AK7,MGTHTXN1_226,I/O,BANK_226
AK8,MGTHTXP1_226,I/O,BANK_226
AL1,MGTHRXN1_226,I/O,BANK_226
AL2,MGTHRXP1_226,I/O,BANK_226
AL5,MGTHTXN0_226,I/O,BANK_226
AL6,MGTHTXP0_226,I/O,BANK_226
AM3,MGTHRXN0_226,I/O,BANK_226
AM4,MGTHRXP0_226,I/O,BANK_226
AC10,MGTREFCLK1P_227,I/O,BANK_227
AC9,MGTREFCLK1N_227,I/O,BANK_227
AD11,MGTREFCLK0N_227,I/O,BANK_227
AD12,MGTREFCLK0P_227,I/O,BANK_227
AD7,MGTHTXN3_227,I/O,BANK_227
AD8,MGTHTXP3_227,I/O,BANK_227
AE1,MGTHRXN3_227,I/O,BANK_227
AE2,MGTHRXP3_227,I/O,BANK_227
AE5,MGTHTXN2_227,I/O,BANK_227
AE6,MGTHTXP2_227,I/O,BANK_227
AF3,MGTHRXN2_227,I/O,BANK_227
AF4,MGTHRXP2_227,I/O,BANK_227
AF7,MGTHTXN1_227,I/O,BANK_227
AF8,MGTHTXP1_227,I/O,BANK_227
AG1,MGTHRXN1_227,I/O,BANK_227
AG2,MGTHRXP1_227,I/O,BANK_227
AG5,MGTHTXN0_227,I/O,BANK_227
AG6,MGTHTXP0_227,I/O,BANK_227
AH3,MGTHRXN0_227,I/O,BANK_227
AH4,MGTHRXP0_227,I/O,BANK_227
AA1,MGTHRXN3_228,I/O,BANK_228
AA10,MGTREFCLK1P_228,I/O,BANK_228
AA2,MGTHRXP3_228,I/O,BANK_228
AA5,MGTHTXN2_228,I/O,BANK_228
AA6,MGTHTXP2_228,I/O,BANK_228
AA9,MGTREFCLK1N_228,I/O,BANK_228
AB11,MGTREFCLK0N_228,I/O,BANK_228
AB12,MGTREFCLK0P_228,I/O,BANK_228
AB3,MGTHRXN2_228,I/O,BANK_228
AB4,MGTHRXP2_228,I/O,BANK_228
AB7,MGTHTXN1_228,I/O,BANK_228
AB8,MGTHTXP1_228,I/O,BANK_228
AC1,MGTHRXN1_228,I/O,BANK_228
AC2,MGTHRXP1_228,I/O,BANK_228
AC5,MGTHTXN0_228,I/O,BANK_228
AC6,MGTHTXP0_228,I/O,BANK_228
AD3,MGTHRXN0_228,I/O,BANK_228
AD4,MGTHRXP0_228,I/O,BANK_228
Y7,MGTHTXN3_228,I/O,BANK_228
Y8,MGTHTXP3_228,I/O,BANK_228
T7,MGTHTXN3_229,I/O,BANK_229
T8,MGTHTXP3_229,I/O,BANK_229
U1,MGTHRXN3_229,I/O,BANK_229
U2,MGTHRXP3_229,I/O,BANK_229
U5,MGTHTXN2_229,I/O,BANK_229
U6,MGTHTXP2_229,I/O,BANK_229
V3,MGTHRXN2_229,I/O,BANK_229
V4,MGTHRXP2_229,I/O,BANK_229
V7,MGTHTXN1_229,I/O,BANK_229
V8,MGTHTXP1_229,I/O,BANK_229
W1,MGTHRXN1_229,I/O,BANK_229
W10,MGTREFCLK1P_229,I/O,BANK_229
W2,MGTHRXP1_229,I/O,BANK_229
W5,MGTHTXN0_229,I/O,BANK_229
W6,MGTHTXP0_229,I/O,BANK_229
W9,MGTREFCLK1N_229,I/O,BANK_229
Y11,MGTREFCLK0N_229,I/O,BANK_229
Y12,MGTREFCLK0P_229,I/O,BANK_229
Y3,MGTHRXN0_229,I/O,BANK_229
Y4,MGTHRXP0_229,I/O,BANK_229
M7,MGTHTXN3_230,I/O,BANK_230
M8,MGTHTXP3_230,I/O,BANK_230
N1,MGTHRXN3_230,I/O,BANK_230
N2,MGTHRXP3_230,I/O,BANK_230
N5,MGTHTXN2_230,I/O,BANK_230
N6,MGTHTXP2_230,I/O,BANK_230
P3,MGTHRXN2_230,I/O,BANK_230
P4,MGTHRXP2_230,I/O,BANK_230
P7,MGTHTXN1_230,I/O,BANK_230
P8,MGTHTXP1_230,I/O,BANK_230
R1,MGTHRXN1_230,I/O,BANK_230
R2,MGTHRXP1_230,I/O,BANK_230
R5,MGTHTXN0_230,I/O,BANK_230
R6,MGTHTXP0_230,I/O,BANK_230
T3,MGTHRXN0_230,I/O,BANK_230
T4,MGTHRXP0_230,I/O,BANK_230
U10,MGTREFCLK1P_230,I/O,BANK_230
U9,MGTREFCLK1N_230,I/O,BANK_230
V11,MGTREFCLK0N_230,I/O,BANK_230
V12,MGTREFCLK0P_230,I/O,BANK_230
G1,MGTHRXN3_231,I/O,BANK_231
G2,MGTHRXP3_231,I/O,BANK_231
H3,MGTHTXN3_231,I/O,BANK_231
H4,MGTHTXP3_231,I/O,BANK_231
J1,MGTHRXN2_231,I/O,BANK_231
J2,MGTHRXP2_231,I/O,BANK_231
J5,MGTHTXN2_231,I/O,BANK_231
J6,MGTHTXP2_231,I/O,BANK_231
K3,MGTHTXN1_231,I/O,BANK_231
K4,MGTHTXP1_231,I/O,BANK_231
L1,MGTHRXN1_231,I/O,BANK_231
L2,MGTHRXP1_231,I/O,BANK_231
L5,MGTHTXN0_231,I/O,BANK_231
L6,MGTHTXP0_231,I/O,BANK_231
M3,MGTHRXN0_231,I/O,BANK_231
M4,MGTHRXP0_231,I/O,BANK_231
R10,MGTREFCLK1P_231,I/O,BANK_231
R9,MGTREFCLK1N_231,I/O,BANK_231
T11,MGTREFCLK0N_231,I/O,BANK_231
T12,MGTREFCLK0P_231,I/O,BANK_231
AD34,PS_MIO13,I/O,BANK_500
AD35,PS_MIO15,I/O,BANK_500
AE34,PS_MIO18,I/O,BANK_500
AE35,PS_MIO19,I/O,BANK_500
AF34,VCCO_PSIO0_500,Power,BANK_500
AF35,PS_MIO21,I/O,BANK_500
AG34,PS_MIO25,I/O,BANK_500
AG35,PS_MIO23,I/O,BANK_500
AH32,PS_MIO22,I/O,BANK_500
AH33,PS_MIO24,I/O,BANK_500
AH34,PS_MIO20,I/O,BANK_500
AJ30,PS_MIO17,I/O,BANK_500
AJ31,PS_MIO16,I/O,BANK_500
AJ32,PS_MIO14,I/O,BANK_500
AJ34,PS_MIO12,I/O,BANK_500
AK30,PS_MIO10,I/O,BANK_500
AK32,PS_MIO11,I/O,BANK_500
AK33,PS_MIO8,I/O,BANK_500
AK34,PS_MIO9,I/O,BANK_500
AL30,PS_MIO7,I/O,BANK_500
AL31,PS_MIO6,I/O,BANK_500
AL32,PS_MIO5,I/O,BANK_500
AL33,PS_MIO4,I/O,BANK_500
AM29,PS_MIO1,I/O,BANK_500
AM30,PS_MIO3,I/O,BANK_500
AM31,PS_MIO2,I/O,BANK_500
AM32,VCCO_PSIO0_500,Power,BANK_500
AM33,PS_MIO0,I/O,BANK_500
L27,PS_MIO26,I/O,BANK_501
L28,PS_MIO28,I/O,BANK_501
L29,PS_MIO27,I/O,BANK_501
L30,PS_MIO30,I/O,BANK_501
M27,PS_MIO29,I/O,BANK_501
M28,PS_MIO31,I/O,BANK_501
M30,PS_MIO32,I/O,BANK_501
N27,VCCO_PSIO1_501,Power,BANK_501
N28,PS_MIO33,I/O,BANK_501
N29,PS_MIO35,I/O,BANK_501
N30,PS_MIO37,I/O,BANK_501
P27,PS_MIO34,I/O,BANK_501
P28,PS_MIO40,I/O,BANK_501
P29,PS_MIO39,I/O,BANK_501
P30,PS_MIO41,I/O,BANK_501
R27,PS_MIO38,I/O,BANK_501
R29,PS_MIO44,I/O,BANK_501
R30,PS_MIO43,I/O,BANK_501
T27,PS_MIO36,I/O,BANK_501
T28,PS_MIO47,I/O,BANK_501
T29,PS_MIO45,I/O,BANK_501
T30,PS_MIO42,I/O,BANK_501
U28,PS_MIO46,I/O,BANK_501
U29,PS_MIO49,I/O,BANK_501
U30,VCCO_PSIO1_501,Power,BANK_501
V29,PS_MIO50,I/O,BANK_501
V30,PS_MIO48,I/O,BANK_501
W30,PS_MIO51,I/O,BANK_501
AA30,PS_MIO56,I/O,BANK_502
AB29,PS_MIO55,I/O,BANK_502
AB30,PS_MIO57,I/O,BANK_502
AC29,PS_MIO58,I/O,BANK_502
AC30,VCCO_PSIO2_502,Power,BANK_502
AC31,PS_MIO59,I/O,BANK_502
AC32,PS_MIO61,I/O,BANK_502
AD29,PS_MIO60,I/O,BANK_502
AD30,PS_MIO63,I/O,BANK_502
AD31,PS_MIO62,I/O,BANK_502
AD32,PS_MIO64,I/O,BANK_502
AD33,PS_MIO66,I/O,BANK_502
AE29,PS_MIO65,I/O,BANK_502
AE30,PS_MIO67,I/O,BANK_502
AE32,PS_MIO69,I/O,BANK_502
AE33,PS_MIO68,I/O,BANK_502
AF30,PS_MIO70,I/O,BANK_502
AF31,PS_MIO71,I/O,BANK_502
AF32,PS_MIO72,I/O,BANK_502
AF33,PS_MIO75,I/O,BANK_502
AG30,PS_MIO73,I/O,BANK_502
AG31,PS_MIO77,I/O,BANK_502
AG32,VCCO_PSIO2_502,Power,BANK_502
AG33,PS_MIO74,I/O,BANK_502
AH31,PS_MIO76,I/O,BANK_502
W29,PS_MIO52,I/O,BANK_502
Y29,PS_MIO54,I/O,BANK_502
Y30,PS_MIO53,I/O,BANK_502
AA27,PS_MODE0,I/O,BANK_503
AA28,PS_MODE2,I/O,BANK_503
AB27,PS_SRST_B,I/O,BANK_503
AB28,PS_MODE3,I/O,BANK_503
AC26,PS_JTAG_TCK,I/O,BANK_503
AC27,PS_REF_CLK,Input,BANK_503
AC28,PS_MODE1,I/O,BANK_503
AD25,PS_JTAG_TDI,I/O,BANK_503
AD26,PS_JTAG_TMS,I/O,BANK_503
AD27,PS_JTAG_TDO,I/O,BANK_503
AD28,VCCO_PSIO3_503,Power,BANK_503
AE27,PS_PADO,I/O,BANK_503
AE28,PS_PADI,I/O,BANK_503
U27,PS_ERROR_OUT,I/O,BANK_503
V27,PS_INIT_B,I/O,BANK_503
V28,PS_ERROR_STATUS,I/O,BANK_503
W27,PS_POR_B,I/O,BANK_503
W28,VCCO_PSIO3_503,Power,BANK_503
Y27,PS_PROG_B,I/O,BANK_503
Y28,PS_DONE,I/O,BANK_503
AJ35,PS_DDR_DQ46,I/O,BANK_504
AJ36,PS_DDR_DQ44,I/O,BANK_504
AJ37,PS_DDR_DQS_P5,I/O,BANK_504
AJ42,PS_DDR_DQ60,I/O,BANK_504
AK35,PS_DDR_DQ47,I/O,BANK_504
AK37,PS_DDR_DQS_N5,I/O,BANK_504
AK38,PS_DDR_DQ42,I/O,BANK_504
AK39,PS_DDR_DQ43,I/O,BANK_504
AK40,PS_DDR_DQ62,I/O,BANK_504
AK41,PS_DDR_DQ63,I/O,BANK_504
AK42,PS_DDR_DQ61,I/O,BANK_504
AL35,PS_DDR_DQ45,I/O,BANK_504
AL36,PS_DDR_DM5,I/O,BANK_504
AL37,PS_DDR_DQ40,I/O,BANK_504
AL38,PS_DDR_DQ41,I/O,BANK_504
AL40,PS_DDR_DQS_P7,I/O,BANK_504
AL41,PS_DDR_DQS_N7,I/O,BANK_504
AL42,PS_DDR_DM7,I/O,BANK_504
AM34,PS_DDR_RAM_RST_N,I/O,BANK_504
AM35,PS_DDR_PARITY,I/O,BANK_504
AM36,PS_DDR_ALERT_N,I/O,BANK_504
AM38,PS_DDR_DQ57,I/O,BANK_504
AM39,PS_DDR_DQ56,I/O,BANK_504
AM40,PS_DDR_DQ58,I/O,BANK_504
AM41,PS_DDR_DQ59,I/O,BANK_504
AN29,PS_DDR_DQ16,I/O,BANK_504
AN31,PS_DDR_DQ31,I/O,BANK_504
AN32,PS_DDR_DQ30,I/O,BANK_504
AN33,PS_DDR_DQ28,I/O,BANK_504
AN34,PS_DDR_ZQ,I/O,BANK_504
AN35,VCCO_PSDDR_504,Power,BANK_504
AN36,PS_DDR_BA1,I/O,BANK_504
AN37,PS_DDR_BA0,I/O,BANK_504
AN38,PS_DDR_DQ39,I/O,BANK_504
AN39,PS_DDR_DQ36,I/O,BANK_504
AN41,PS_DDR_DQ32,I/O,BANK_504
AN42,PS_DDR_DQ33,I/O,BANK_504
AP29,PS_DDR_DQ17,I/O,BANK_504
AP30,PS_DDR_DQ18,I/O,BANK_504
AP31,PS_DDR_DQ19,I/O,BANK_504
AP32,PS_DDR_DQ29,I/O,BANK_504
AP34,PS_DDR_A17,I/O,BANK_504
AP35,PS_DDR_BG1,I/O,BANK_504
AP36,PS_DDR_BG0,I/O,BANK_504
AP37,PS_DDR_A6,I/O,BANK_504
AP39,PS_DDR_DQ38,I/O,BANK_504
AP40,PS_DDR_DQS_P4,I/O,BANK_504
AP41,PS_DDR_DQ35,I/O,BANK_504
AP42,PS_DDR_DQ34,I/O,BANK_504
AR29,PS_DDR_DM2,I/O,BANK_504
AR30,PS_DDR_DQS_P2,I/O,BANK_504
AR31,VCCO_PSDDR_504,Power,BANK_504
AR32,PS_DDR_DQS_P3,I/O,BANK_504
AR33,PS_DDR_DM3,I/O,BANK_504
AR34,PS_DDR_A16,I/O,BANK_504
AR35,PS_DDR_A8,I/O,BANK_504
AR36,VCCO_PSDDR_504,Power,BANK_504
AR37,PS_DDR_ACT_N,I/O,BANK_504
AR38,PS_DDR_DQ37,I/O,BANK_504
AR39,PS_DDR_DM4,I/O,BANK_504
AR40,PS_DDR_DQS_N4,I/O,BANK_504
AR42,PS_DDR_DQ48,I/O,BANK_504
AT30,PS_DDR_DQS_N2,I/O,BANK_504
AT31,PS_DDR_DQ20,I/O,BANK_504
AT32,PS_DDR_DQS_N3,I/O,BANK_504
AT33,PS_DDR_DQ26,I/O,BANK_504
AT35,PS_DDR_A9,I/O,BANK_504
AT36,PS_DDR_A7,I/O,BANK_504
AT37,PS_DDR_ODT1,I/O,BANK_504
AT38,PS_DDR_CKE1,I/O,BANK_504
AT40,PS_DDR_DQ51,I/O,BANK_504
AT41,PS_DDR_DQ49,I/O,BANK_504
AT42,PS_DDR_DQ50,I/O,BANK_504
AU29,PS_DDR_DQ23,I/O,BANK_504
AU30,PS_DDR_DQ21,I/O,BANK_504
AU31,PS_DDR_DQ22,I/O,BANK_504
AU32,VCCO_PSDDR_504,Power,BANK_504
AU33,PS_DDR_DQ25,I/O,BANK_504
